5,97211e-09
6,48291e-08
4,7654e-07
2,59379e-06
1,1144e-05
3,96095e-05
0,00012065
0,00032355
0,000780143
0,00171966
0,00351179
0,00671609
0,0121352
0,0208685
0,0343641
0,0544644
0,0834457
0,124048
0,179493
0,2535
0,350276
0,474515
0,631375
0,826455
1,06576
1,35567
1,7029
2,11444
2,59755
3,15967
3,80841
